gold-label:,id,prediction:
0,660497518879375360,0
0,678385399425867776,0
2,676194706137735168,0
11,780463978950656000,2
0,762051758390599680,18
0,721708998219665408,0
15,817472515954053121,4
14,709786178514501632,0
0,792955393903202304,1
12,826857885292302338,0
14,742173646743994369,0
2,763528229290405888,2
0,655047808442105856,0
1,701055444588978176,1
0,804460792850456576,0
3,765727368409337856,0
15,693510271889833984,0
1,726286425042370560,1
13,800538983864340480,0
4,754863889821667328,0
0,825035912539172864,0
0,792227565507313665,0
0,701930147167883265,2
10,660485740682350592,10
6,805819331464597504,17
0,768854135009636352,0
0,747859559881015296,0
9,747586691976814592,0
2,781752557152665600,2
16,659179056055742464,2
13,659871675559755776,0
0,722196843774504962,6
7,794746364127248384,0
8,770052537084997632,0
0,780502200510394368,3
5,761359204858798080,0
19,817338934908723201,10
9,810349663542919168,0
2,714982309267709952,0
8,800893713455136768,3
0,691023049467039745,18
3,713575554746687488,1
1,785526310051389440,0
2,782369002672820225,2
2,774778709693886464,0
14,819310488534319104,4
17,677885239360798722,0
4,813863897027461121,4
2,792395023853744128,0
0,793478017683103746,0
14,704134008364408832,0
2,708837115853983745,0
0,785360790291218432,0
3,662504761887993857,0
4,765911958663102464,15
18,747599084266098689,10
1,814614222696902656,11
13,747275309423034370,2
3,801673248807194625,0
13,731688826028990464,11
14,801537186931888131,2
0,772514290091851776,0
7,677494490677006337,17
2,660275578474397696,4
0,720038565640605696,0
13,696182602126917632,0
0,813096827658629120,17
4,792881713034788868,4
11,720105276360290305,0
2,818615550465245184,2
3,763245198751170560,0
1,655504923728019456,0
11,745297987148996608,11
13,771093995762003968,0
10,690604156051070976,0
0,712816710567510016,0
19,802723362980040704,0
19,704440314493272064,0
8,728082079217418240,1
14,719571051739537409,2
8,742752424213909506,0
7,768297392122712064,0
18,727251736541417472,4
7,798944712820457473,4
16,788042128513441793,2
0,722217120822620160,0
4,744341549820051456,2
9,825850930805477376,0
3,725506918135910400,0
3,679437985704587264,1
3,782015136777154560,0
2,813995741366677504,0
15,668573684387352576,0
1,667837234964529154,0
0,760964912915054592,0
13,769972682695778304,0
2,805170724436639744,0
0,763903982683160576,0
17,674048544601456640,0
10,806517486510374912,2
4,668137295581704192,0
3,816125728525795328,0
7,747813729593548801,0
2,715877555241267201,0
4,768536334801760256,2
0,781571076107149312,0
15,660676935631183872,1
0,727519996889432064,0
13,772230106827718656,0
8,774820289913888768,0
0,795984145746948096,0
12,764817154302681088,5
1,765264646823698433,1
11,727693642954067968,0
4,661022003596500992,4
1,715600939911090177,1
2,689485530707300352,2
0,677150170056753153,1
19,715043438551543808,0
18,745776308584611840,4
13,809139284280246272,0
2,670028282725707776,0
14,782364079692324864,2
17,808090707915378688,17
0,793560309449523204,0
5,799699340096741376,0
17,801615894354923520,17
0,773096612881203200,0
14,763474112991887360,5
3,728768764347449344,0
2,720282427084705792,0
0,807997994163376130,0
4,742409711165841409,4
4,798065748685963264,10
0,759607323799146496,0
12,800436174724755456,12
10,669812876614492160,4
3,813883081224437760,0
3,707411626580844545,0
15,810368589136011265,4
5,758535537821122560,0
0,679073634972000257,0
1,707046115770810369,0
4,764977647436697600,0
7,662114403492503553,1
0,744317170495062016,0
0,675159942270201857,1
5,710663517087596544,1
8,764526580559286272,0
18,740037861668454401,0
2,760834486112247808,0
1,660311950144966656,0
1,754900088711843841,2
7,787692683162714112,4
6,787711442648563712,1
13,734903777317163008,0
1,798331720600846336,2
12,690016657377509378,12
0,662756721660665856,0
0,718983309640896512,0
9,658097154477547520,0
13,814146880317820929,1
8,806557910457319426,0
1,772558725307441152,0
5,764826680716210176,12
1,664509708036796417,0
3,760916730629591040,1
9,693607041340940290,2
14,719985976433647619,0
2,813853929389727745,2
6,657401078883971072,2
2,671533370673901568,0
8,689494567662448640,0
3,680898165311160320,0
13,721808718548103168,0
14,690951097796657153,0
4,679463899700277248,4
2,732414676936466433,2
1,677961197618987012,2
1,760652323991478272,0
9,813136527391866880,0
9,668079047910498305,0
18,718224921827155969,11
1,670665747165782020,2
12,770615755406802944,0
4,691819784862863361,2
2,679427904082599936,2
6,782318642302111744,0
5,729083144612229120,0
0,793100231017656320,0
7,694707668943007745,1
9,762870824416055296,0
1,655492438446968832,0
1,701247934722084864,0
4,735562104061755392,0
0,694998524857978880,0
16,713873477116276736,0
1,720419897507979264,1
1,664859167186882561,0
0,758842001160740865,4
0,810635799792328705,0
0,693996591359868928,1
3,805156645055635456,0
18,710254191847997441,18
0,748529171823878147,0
12,706670706973609984,12
18,704513816273559553,18
16,809536777186840576,0
1,771386070818775041,1
0,673230071750987777,1
0,747485540602118144,11
0,757414511972380672,2
11,796175481322106880,0
0,667191455086178305,0
4,707310432143409153,0
0,817752568290017280,12
1,764324795072688128,0
4,693486499287924737,0
19,713814551268040705,10
6,660630720122109952,0
1,668126620327108608,1
3,734810886754422784,1
0,735964246752690176,0
0,711884921090912256,0
15,687059625565380608,0
2,803721907791134720,0
17,680492259704360960,0
2,790686399829778432,0
1,711655072464314370,0
9,689536736150581248,1
0,808177130248880128,0
4,768502162347397120,0
1,787391591338151936,0
8,663505251937484800,0
6,774008017834614784,2
7,745444187596800000,0
0,746811119113641985,1
0,745751871357345797,15
0,791352069382889476,0
12,693158881833299968,2
1,680467019247005696,0
3,701123163070009344,1
7,735972858988396548,2
4,719952066098163712,0
2,798578182056214532,1
0,693136884843859975,0
18,721453728004444160,0
0,780438090305400833,0
0,758022902352535552,0
0,736322525592997888,0
15,706949433502670848,2
6,707947326959177729,1
3,657672536612806656,0
0,798679110859882496,0
17,799779562724831232,17
0,786335795695214592,0
0,781543955338891264,0
6,815369253855428608,2
0,679134816537677825,0
0,819934834671943682,0
0,772202124654632960,0
1,814300365596323840,1
10,743474486427586560,18
13,785577322707640320,0
1,813262424606384128,0
6,801929232196603904,0
3,727651124052934656,1
18,748313024717430784,0
6,760303138850996224,2
1,809206560534786049,1
0,785287076581220353,0
1,820058561522716673,1
5,744322167727226880,0
0,662809547598245890,0
2,703828350909829120,0
6,678756750577688576,0
19,746872600928878592,2
14,711668304759365633,12
2,743287631052574720,6
3,664600605139292160,0
16,678709892950138881,0
0,667865763697553408,0
4,712303938062716931,0
2,669642304055980032,2
0,805899295161454592,0
0,813425240470618113,0
6,804147168038764545,0
0,658067148737257472,2
18,775353430776778752,2
8,762106320917069824,0
1,728831443913166848,0
5,655512529754562560,2
5,719675893669453826,2
8,809876200722235392,0
2,689955674571280385,2
4,788579811375521792,0
5,795104342143631361,0
3,705539932220235776,4
7,801232952898129920,0
2,758125058166431744,12
1,676840490961080320,0
1,655915179062857728,2
0,769328764207718400,0
0,658403379350114304,11
8,800878303879917569,0
12,775156028824547328,0
0,768827697715744768,0
12,749340486263971840,0
0,815370638823190528,0
0,790352144251531264,0
8,656961562989699073,0
9,746946519446630400,0
18,775767999798210561,0
3,711254683600314368,0
15,770036506543226882,1
2,786973549265289216,2
9,738512748481531904,0
7,720611597052461057,0
2,768588755716407296,0
6,826643362505580544,4
14,705962405361262592,0
9,735632331357097985,0
8,701133816094597120,0
5,709565729557913604,11
15,729378972493066240,1
13,789717211485057024,10
0,820782721899331585,0
1,687130504836026368,6
2,801438441858801664,2
0,712457304034164738,0
8,738146371329396736,0
4,796076386721103872,0
6,712126679032791040,12
15,742478411092873216,0
0,786041224771821568,0
0,668195234086559744,0
0,715543350837903361,0
13,693460485853835264,0
1,716364357484027905,1
15,793807317477171200,3
11,790963155698589697,11
12,691798936605048837,0
9,729369708684840960,0
2,732007102470848512,2
0,782403515243122688,0
15,696920062310117376,4
12,748616398012706817,0
14,668121665398775808,2
19,770181135204773888,0
5,711350184958173187,0
1,690004704533815297,0
0,675156008721891329,0
9,680589132423393280,17
17,815338248461578241,0
0,726749921576017921,12
10,656490632035352576,0
0,790022828342902784,0
11,796106737279438849,4
3,655759786701684740,11
0,695247905859379200,0
2,759857410345361410,1
1,823603374922731521,0
0,720254222562820096,0
11,737448435297746944,0
1,736333155318267904,0
6,728753642371690500,0
14,688379347007344640,0
0,747205745473650688,11
0,810300695161114624,1
19,691771813119029248,2
13,812457962010791936,0
2,790342157819342848,0
0,734901703598854144,0
1,773591490769539072,0
14,729118778051694592,0
16,820270636782194689,1
2,700677772469997569,0
2,672863001792217088,0
1,804929044630347776,6
2,808174138078597120,0
7,666413114108325888,0
2,681356949515071488,0
15,748232743851438080,0
0,712602153718779905,2
0,717781502810001408,0
1,775056161045409792,1
1,694662670570532864,2
2,711206743968186368,0
9,769993006212608002,0
6,781337238491828224,2
0,739935302232465408,0
4,662406192111685632,2
1,710498000590639104,12
11,791801964287975424,11
15,663465509329969152,2
3,706264788469465089,0
2,658750033739841537,0
0,802728138706972672,1
8,746882724435197952,0
14,677623431563726849,0
8,670733546458247169,0
2,710940646991728640,2
0,739115205163134977,1
2,801092062695276544,2
0,792847911981723649,0
3,813156915995738112,0
4,805473691689586688,0
0,708279226575822848,0
0,800196520578519044,0
6,742892070201856000,4
0,728997968494399488,2
4,674379445734625280,10
17,807033690035396608,17
3,790353336511959040,11
10,748673774501785600,2
14,768490228352901120,0
1,798691236773330944,0
17,672967529438969856,0
11,665861141185228800,11
3,708894376991260672,0
15,708737396712538113,0
1,713737598431264768,0
7,688105550823870464,0
7,761684583196733440,0
2,691431997831561216,2
11,691082548647174144,0
16,671014689090990080,1
0,819399877482450944,0
1,714905924603944960,0
9,729385364595613696,2
17,805144947745816576,0
4,693571105026641920,0
12,709780436562661376,1
12,825786288271917056,0
5,787137782661525504,0
2,659062384632401920,2
9,800118421778268160,0
10,707011321938706432,0
2,736770240185573377,8
6,764480888373702656,1
17,813026096077832192,17
6,775376633637117952,2
14,773004281167224833,0
10,689525773447860224,4
2,762859720231182336,2
17,802174253613379584,0
10,654716112718827520,4
0,762411356050092032,0
0,695667800459907072,0
6,764719651163086848,0
9,716637776289120256,0
3,823017898633367553,0
8,804366266215657475,0
7,727683056375472128,1
2,701157709328986112,2
6,790911963584880641,0
0,739571142478925828,0
6,823362680434126848,2
3,709523262313787392,0
3,770039646956945408,1
9,747496376615985153,0
11,795293891423387648,11
14,821921365586538496,0
3,710884781807026177,0
0,822150050860167168,0
0,742876264948584449,0
2,707606484788645888,0
0,661727726529851392,0
4,792031291734691840,4
5,662671029987356673,0
0,663510280211595264,0
18,721782743621857282,0
10,809290072583442432,18
5,806243248511549441,0
0,792713235723988992,10
10,747909165604016128,10
0,745095537368629248,0
2,738915211932012544,2
14,732890371819110400,4
18,817418503514947584,10
0,761301117753958401,0
0,821102120405532679,1
0,796883487059890176,0
2,792625710141759488,0
0,763213239765327873,0
14,768229776612007936,0
0,717839522856312832,0
5,798670514436919301,0
11,765323770475065344,0
13,795361576140374016,0
4,666040227538964480,4
16,690324615407730688,0
1,669573108710313984,0
0,748689489728380928,1
13,801864294497394688,2
4,801808135040208897,1
0,658099110776434689,0
4,795760391884247044,4
14,793982438108106752,0
4,703790910245642240,18
1,809556617721036800,0
14,749418446555840521,2
0,710695784090574852,0
8,767498840622653440,0
2,660903812362805252,10
4,746841128306118658,4
13,655473912856387584,0
1,704815035193819136,4
16,669965431503998977,0
11,703257280305876992,0
1,742494226370469888,0
11,765027255986847744,0
0,780836847605813248,0
1,726963424152924160,0
6,703805384469774336,0
11,713370260641095680,18
3,801613403110264832,0
0,786703422171013120,0
11,709059058960101377,11
0,774780000167788548,0
10,709585656138207232,4
6,679034370351566848,0
17,679879067538071553,0
4,702326850882813953,4
2,671107411554476035,1
10,805730446013140993,4
0,732052709428350976,4
0,794203499143827457,0
1,667336575953584128,12
2,806657295807553537,2
1,673874881784582144,0
3,680975661557747716,0
16,688043760500998144,0
6,788485184668696576,0
1,780963841098133504,0
18,758843288388448257,2
15,742918005382733824,2
4,708856569111384064,4
2,666004439514390528,0
2,689620623748943873,0
0,726835217541926912,0
17,679561869456228352,0
8,726812318730833920,0
2,702548584923860992,0
1,671102316372615168,0
9,666268929745121280,0
2,707375077826887680,2
14,722221454285103104,1
8,798901258652360704,18
12,770406977394671617,0
1,759794957657923584,0
0,807295914939334656,0
16,824684693652144128,0
2,742781003199053824,1
16,803250449914667010,0
1,728612728764391427,0
0,694005319018647552,2
14,772976864549679104,11
8,811786642600132608,17
1,706185400704839680,11
6,716378503722233857,2
16,759780385672695810,0
1,789917921548132352,0
0,742471941525766144,0
4,795467010448703489,0
7,790272244064788480,0
2,800462198548164608,5
2,676462119513169920,2
16,765282088216068096,1
4,800046576064282625,1
0,721070941577613312,8
6,786054484925542401,1
7,790715599064150016,0
3,676964613406269440,0
12,744931825244463104,12
8,658319542112907264,0
4,815796744080527364,4
5,743893921801986048,0
18,762443621647781888,2
8,719325087518724097,0
4,715576321875775488,4
17,813283330766622720,17
0,677586276053344257,11
1,716178126997311488,2
13,739603568404004864,0
13,798470312228593664,0
2,673660212235149312,0
6,676167459653685248,0
10,714092036886888448,0
5,737002762886623232,11
9,771750093288386562,0
1,681229428186206208,2
16,656870800524492800,0
17,806484525735739392,0
1,663546140990685185,0
0,678438555987927040,0
10,659860269024215040,2
0,800833673721479168,0
0,710156806811742208,2
0,695703583438733312,0
12,674001384765825026,2
18,820754800543485952,0
6,746837302677114885,2
12,691306068463489024,1
0,822158507944407040,0
11,749328925214420992,1
2,780422843603554304,0
5,721561793273982976,0
2,816166450968793088,0
1,782369829420470274,0
0,788176270576259072,0
10,663816285860585473,2
13,693858764185804800,1
0,720272703656214528,0
0,729526553621602304,0
4,823373575423950848,0
9,666170137922301953,0
9,725464428892819460,0
7,816435414084894720,0
0,668962474025095168,18
14,690515609587609604,0
0,758657887346561025,0
0,696584732373577728,0
19,798678567559172096,0
2,746182393543917568,1
5,807310524664815617,0
16,660866525230858240,0
0,746545564200796160,0
0,659507897022423040,0
4,761662300025659392,4
17,812809865231933440,0
2,690137228060803072,2
19,824366458054467584,2
0,801504490591354880,2
2,810515527307292672,2
8,687685545279897600,0
0,654455839684558848,0
0,825028177441480704,0
2,659005999278239745,4
0,735150856434114561,0
1,799855012541104128,1
1,726989557208588288,1
0,668303376698986496,0
6,775834847503851520,4
11,701267339992555521,0
0,743488781412614144,0
10,713968740128395264,0
5,770791462250262529,12
3,811244481328517120,2
0,704802298472566785,0
2,713573859535007748,2
0,690307856923435008,1
4,714174902664716288,4
3,701216869609578496,0
16,744238691523170304,1
16,761777023526268928,0
3,709480108289953792,12
10,759421745724096513,1
3,729382343639715840,0
9,727246509863903232,0
2,654556449436225536,2
5,671106816240168961,0
0,800501354242326528,0
0,787028113943367680,0
0,712682258767806464,0
0,667896407509082113,0
16,666099216599662592,0
2,803808967046656000,4
1,657779046424645632,2
2,820167046898008065,1
3,826998348104204290,1
19,823306255808634880,1
0,749408746003001344,0
2,727381076428087296,0
9,694735182725775361,2
3,718170747152310272,0
2,771359820368715776,0
2,693230416174714881,2
13,775159725537259520,0
1,759806210589818880,0
6,694657199738654726,12
1,797608244386680832,0
2,820748560778063879,3
6,739225530336219136,0
17,677299332610170880,0
12,657949827070689280,0
1,789890266278813696,0
2,773508938608369664,2
0,735271058379407361,7
0,690357120114507776,0
6,656147206165143556,0
11,735586890573697024,0
0,809854548642656256,0
0,748613469356826626,0
9,696180264460906496,0
1,749679190421766144,0
10,728432397100834816,2
11,818146526421798912,1
0,817881385247670273,2
3,702594959887736832,0
1,767818880614105089,0
0,746688594216099840,0
0,729319866063323138,0
3,658481219563208704,0
0,743240674682757122,0
19,748695793830227973,0
6,729405309064613889,0
7,720745166022291456,0
12,748291095692382214,0
0,670641395456045058,0
4,713605871280873472,2
8,722175960733364224,0
4,654825515707191296,4
2,689560990950776832,2
3,801819849735503872,1
10,714497903507742720,18
14,781257618027274240,1
0,800111370859491328,1
8,701137388513337344,0
0,744689243520303104,0
4,721671099327606785,0
2,727879997495648256,2
12,656981893863362560,0
16,666659150802194432,4
1,787111794817073152,0
19,739100738807201793,0
1,762083391521058817,0
10,739144788373471232,0
6,712024925863866369,0
0,806274077409177600,0
1,700830522172248064,0
3,747255156673253376,0
1,792576498297401344,4
0,758742470767149056,0
7,816384942489878528,2
0,676821836596944896,0
10,762360542736617472,0
9,762483121447022592,0
2,665652101276549122,2
4,734604381530771456,1
16,771397039490039809,10
13,671103125546074113,0
7,656585395614953473,0
6,662662192307773440,0
13,707408677196664832,1
1,758750739116109824,0
4,739787182152536064,1
7,722222987143827456,0
2,768645817301336064,2
8,655414652323540992,0
2,761374925487734785,0
0,687702837900492800,0
18,728385213647196160,0
13,758647352777404416,0
2,792821999051472896,12
2,765053693804896256,1
8,770962807227576320,0
1,765697540616556544,1
12,703634581963014144,1
16,675943639865024512,2
0,655814167509757952,1
17,805945436137721856,0
16,715535607284441088,2
3,695476883916517376,4
0,795075027506987009,0
0,806677231640657920,0
19,748645617514078209,0
0,801985413820780544,0
7,792533425924169728,0
12,813074186805645312,0
3,689245964960444416,0
0,693610130294747136,1
7,813964030834413568,0
1,790716205212499968,0
7,694253475165835265,0
4,734969903376171008,0
6,679900350430744576,11
6,668496131819720704,0
2,661300299999629316,0
0,692821361123684352,1
0,703401196338348032,0
0,781730647333150720,0
2,700836365697568768,2
2,672891192074354688,2
9,714275077735321601,0
18,823340967738490880,1
2,720286839790256128,0
18,791241800723927040,0
18,811350113197195264,4
17,670131986820939776,17
3,819009965994045440,0
16,659004298324504576,4
0,822463272406368257,0
0,762468460135788545,0
1,709424902319636480,0
4,813437240814800896,17
2,762014949766037504,0
0,802686468422565888,0
3,679003534898130946,0
3,654381904024616960,1
5,667764363143479296,0
16,791400776446906369,17
0,819472315943682049,0
2,706216782080647169,0
2,738194480252264448,2
0,672518552696549376,0
5,660167568548868100,0
1,689847920603037696,0
2,813801694676930560,2
10,689599917757718528,0
9,815618749868937216,0
10,746159557974564864,4
6,689727141420802048,1
0,794942983816806402,0
0,764465943409983488,0
9,721849186467975168,4
4,799017301404254208,0
4,809974770745966592,0
0,772509624079675392,0
0,772195631351734272,11
1,785599027068928003,1
2,709803724751904769,2
12,806947352464408576,12
11,704258788337954816,11
1,726441577007177728,0
9,664174107005587456,0
7,762679919360876545,0
16,747560549974695937,0
11,757364926092541952,0
0,761941380633681920,0
2,695622098061025281,0
0,799051538614263808,0
0,763800761050497024,16
8,715576405703004160,1
6,765416982430752768,0
2,716116537845948417,5
3,795040288674906112,0
18,768953855384117248,0
2,658110746216280064,2
14,798389667259248640,4
9,668145586353385472,0
6,721517589202010112,0
1,728390768524558336,4
9,715734465511698432,0
8,696536571475062784,0
15,702975189802426369,4
1,687872056780718080,1
2,782239101743489024,4
7,709157718859378688,1
0,805151036113637376,0
0,822910101245702144,0
14,714439391721230336,0
0,696701804575387648,0
5,659699769544151041,2
13,793981160439353344,0
2,677041685696667648,2
12,738215059768389632,0
4,819259795458945027,4
15,799415342598524929,1
18,775355201763024897,1
13,788754391939575808,0
8,655464712511950848,0
17,676192675482202112,17
0,781202242716205056,0
11,749100956055318530,0
2,667148251825577984,2
5,766018794464616450,2
1,679184882023718912,6
0,712162599484452864,0
0,781511164165550082,0
0,760092135106412544,0
0,745447772950671360,12
4,680805443942268930,4
0,822489478988267521,0
4,660988488754573312,9
12,696494010597302272,0
0,794527163126947840,0
0,810711137671147520,0
1,715222389383008257,0
0,762271928241369089,0
17,674298620737384448,0
8,782628774500114434,0
0,720819058963296256,6
5,713778163806035968,0
13,796145467000287232,0
17,813041051959181312,0
8,662757276332236800,0
5,746713436843814912,0
1,708154417447628800,0
16,782279723296501760,0
0,719216416981913602,0
9,820257331472695296,2
0,822899523785789443,0
2,709131025331449856,0
9,658454507999760384,0
13,788984340139081728,0
2,738741731001290752,2
0,745920290211893248,1
5,676514481204277248,5
8,658076765491982336,1
0,780802429512130560,0
15,691446293382586368,1
3,661731454800502784,0
0,743908272260943873,2
18,769334127661158400,0
0,660574549331701760,0
2,676163354080223232,2
10,668143629962080256,0
1,706239515325800448,4
5,822633588319514625,0
0,791362516127518720,0
1,657988176640782336,0
3,800127235625746436,0
1,739863208014581765,0
2,668152737096458241,0
0,765357459045093376,0
3,654392911149301760,0
5,708835943717928960,4
6,797249623010185216,6
0,667493573265334273,0
0,825441321766694912,2
1,722132849990602753,0
3,655923788412948480,0
8,790468144628391936,0
2,657261853865824256,2
11,754817143494045696,11
0,746491946084900865,0
4,687419648749531137,4
8,717442621191417858,1
0,726962552245202944,0
1,770651314875469824,0
0,793594512803241984,0
13,797968005569323008,0
16,781096527246848000,0
5,759547653613060097,0
4,728260401612230656,0
1,789222151681413120,0
14,771614768155103232,0
8,744437154005262336,0
1,680590808958038016,0
0,737316602706808832,0
2,749310544356773888,2
0,819399604743454720,0
8,670001994262814720,0
3,805787418108588032,0
0,816680375518973952,0
11,749386019187806208,11
16,676514366892716033,0
1,726814778853724161,0
0,787023758406082560,0
0,782024067327127552,0
5,801913697706901504,0
1,785663711411339264,0
4,826533303452827648,0
5,802975836211068928,0
13,664593403045412864,0
11,796065671666892804,11
4,666293837652996096,1
1,791078817163083777,0
19,817085923338887168,4
14,701899992408072192,0
10,823684193854967809,0
2,657265593519771648,2
1,744326669394022400,1
14,797574830111522816,0
15,769907182833901568,0
7,765310598573719553,0
0,748726692802207744,2
0,689550625982455808,0
0,675102998855614464,2
1,759447781958385664,1
16,729150314251735041,4
10,798924438209081345,0
0,787422825233592320,0
19,693472638828691456,0
17,813239309302198273,0
6,716331810917998592,2
6,820302669323628544,1
2,761325559028838401,0
0,694322014027390976,0
0,711962963524112384,0
18,774406762552172544,1
12,736919713846943745,0
2,791090648480747521,2
0,803044576395075584,0
5,659941752837681156,2
5,711616883506589697,0
1,782276107718406144,0
10,695345731775787010,17
16,811699700378337281,0
0,668478927636164608,0
1,801309445536026625,7
0,702318438556045312,0
0,767544155832803329,4
5,739254450246844418,4
0,727935503727788033,1
12,656611587537678336,0
1,655933665097162752,0
0,714112204790956032,0
11,795972543278616576,11
0,765234885745373185,0
1,749402336976637952,12
3,807457677328662528,0
11,744711190677446657,0
0,692173404355596290,0
0,696031947424923648,0
15,689127346411073536,4
14,807771809445576704,0
12,762326874739519488,0
2,702881968766062592,0
0,765743528018190336,1
13,704761474099585026,0
2,771100964245778432,2
2,754821333209403392,2
15,759793565807603712,0
0,816127438497271812,0
6,748678951514480640,0
4,805117081490374656,6
3,788546847732367360,0
7,713137921113481217,0
2,715671406554529797,2
0,802296061381451776,0
1,675507235947192320,0
17,679891117731647490,1
1,781896062004891648,2
9,669520134503927808,0
1,697045060458778624,1
2,681765089939042304,2
0,747935741565607936,2
8,678316355649712129,0
0,712737600889614337,0
0,695626390692089856,0
19,819019120356261889,5
14,810269727922622464,0
0,707361187026083840,0
17,676626029545447426,17
1,721682557969002498,0
2,725504227330523136,2
6,738225062763978752,0
14,745340163274924032,0
4,812491652673794048,1
0,707685373065961472,1
11,774585264761085952,11
0,773105812562665472,0
0,822886206409154562,0
6,728977146757165056,2
15,660298681111867392,4
0,658160209269927937,0
8,797906850540752896,1
9,692468763418034176,0
0,658267481233104896,0
4,701293609669136384,0
2,772011214423465984,0
3,799355633216548864,0
6,807697600228929536,4
4,739959316409524224,4
2,797460483360100352,0
0,799619799819161600,0
13,761122504710553600,0
8,771515542511448065,0
3,823562583357661185,0
0,692933345928437760,0
17,677284330109050882,1
17,810978812007628800,0
1,806484801746124800,0
5,701661469612572672,0
9,672961573594484736,0
16,821889155193978880,0
3,797604059347763200,0
1,716290232497389569,1
0,662817310944575488,0
8,727672180725534720,0
1,746739205615718400,1
13,655835646230175744,0
4,763115929882529792,1
0,660614407228162048,0
2,655932392692129792,2
0,668619621096812547,1
4,713720451789246464,4
11,796100720110039042,0
12,720752683578036224,0
1,814961520652058624,0
4,692045600242716673,4
1,821217949746761728,0
19,654863848097357824,0
1,804126905339432960,2
5,763029492977790976,0
11,772165379321831424,0
14,690715124215058432,0
16,658479901016727552,0
15,767581284872970240,4
13,774010641095024640,0
6,739558783941124100,0
0,655871755970564096,0
1,686630882279559170,2
16,663117619990364160,6
17,680571385077436416,17
5,789609835960696832,2
13,717915683338604545,0
0,819746659345334272,0
2,794023441837879301,0
13,721576535459831808,0
12,704075027747102722,0
0,802776859377364992,0
0,747148013559230464,0
1,717852855537950720,0
12,703733906370125825,12
15,721713612234956801,0
16,761687571260960768,0
4,658974156193701888,18
2,727978539648204800,1
0,668539054053572609,0
0,696140111025557508,0
16,656931253728382976,1
5,676445160155156480,0
4,664255546598510593,0
0,712826058706280449,0
8,758095630321393665,0
1,818166003431419905,1
0,742188291970191360,0
5,765221575545282560,0
5,799315976617684997,12
19,734904485797974016,0
12,720235399616987137,0
19,760573045882908672,4
4,658359323735756801,0
3,681552812443066368,0
14,743832174806302721,0
7,694602467531755520,0
9,719629922776584192,1
2,676966328050274305,0
1,673731497199804417,0
7,809697591952805888,6
0,814299630682906624,0
1,676960734153191427,17
0,665239405637058560,0
2,788380877176893440,2
16,780900667531464705,0
10,702269793387335680,18
16,791054165829120001,0
0,658106123556429826,0
18,781669235571302400,2
1,759966870111858688,0
2,749366910697955328,2
15,818855324987904000,4
17,680192576649969664,17
1,811457706875822080,0
9,728316945947201536,0
19,675678801930690560,0
0,690524787349835776,0
0,680220069826310144,0
2,785484155064684545,2
0,690324741782163458,0
0,739926497272549376,0
3,732369999751458816,0
1,716677318832422913,0
2,688429536929656834,10
15,798710635525718017,0
2,709858548583366657,2
12,675422569739210753,0
5,676825613689339904,1
2,663730633022271488,0
3,802695880813883393,0
1,680963369248124929,0
14,721865231513858048,1
0,808993139298017280,0
16,811403964583383041,0
0,716739682101370880,0
1,774376144011403264,0
1,803043439629791232,0
2,780427121978114048,1
1,662480739221434368,2
2,690639051439767552,4
10,818882461102960640,0
17,812822808602509312,17
1,791354482571485184,11
3,787282232964706304,0
17,680534339147317248,0
10,716090079844909056,0
1,824346014278701057,1
4,660931119110467584,4
0,780423256427954177,1
13,785691767437791232,0
0,689229512589062148,0
0,824765535292375040,0
9,823328019456540673,0
3,745944023836336128,0
0,735289067949023232,10
8,657760681312194560,0
10,785908551055269888,4
16,655507126232719360,1
0,729384332616302592,0
11,693274773581885440,0
3,768477017071378432,0
0,690196218249617410,1
4,760173741770936321,2
6,765493661224140800,0
12,763932227604328448,12
0,661303250826625025,1
3,801647529330929664,0
0,792104806433353730,0
0,796608464747433985,2
16,769682135019991040,0
2,762781904378757120,4
9,825529926421983232,0
15,763735120159399942,0
10,809518674373734400,17
0,679042710678978561,1
14,667316924481671168,2
16,704359886533103616,11
5,655577515784716288,5
16,689942434986496000,0
1,672559427111768065,1
9,738371795925893121,0
1,675836225526321153,0
4,814928201109540864,4
15,800486674773864452,0
12,785538029146501124,0
2,786738150622294016,2
1,800562738523230208,0
3,727236430448054272,0
0,742696797898833921,0
15,772942773565657088,0
5,721548436567429120,0
5,744602550998044674,0
19,759093687989235712,4
0,668854224122327041,0
1,732689814193987584,1
16,732817493933326337,0
0,749702559762374656,0
5,814962556922118144,0
12,739231487409721344,0
0,757472963834720256,0
1,772226296206102531,1
9,676807220441448450,0
0,769359661208395776,0
0,820425415349194752,1
17,805185915597496320,17
0,802205809686016000,17
17,812112255244529665,17
16,761070406010753024,0
0,805116243862646784,1
0,655537621209346049,0
0,759559044562505729,0
10,663089844810350592,0
1,742508373883518976,0
9,704151581231546368,0
17,808035799153471489,17
18,677621635365621760,0
17,802389396838195200,0
15,655789847500693508,0
12,787841854997983232,0
6,660212775130685440,0
2,694994781768777730,0
9,810673731483746305,0
2,806696050560008192,0
9,669695619435470848,0
17,670304756280225792,17
10,689949031787839489,18
0,814656430858870784,0
0,810517260192378880,0
12,694665342828859393,2
1,725451682256158725,0
13,696128171620458496,0
6,810327145012527104,0
1,761779507552456704,1
11,782238971715784704,1
4,655485484622290944,0
5,823338331782184960,0
0,711266735396163584,10
0,692878825265364992,0
